image_name,mae,rmse,imae,irmse
0000000349.png,591.5571,1887.4517,1.3746027,2.7169662
0000000350.png,543.5531,1549.1896,1.2849572,2.5881453
0000000351.png,572.2714,1800.4172,1.2416682,3.0281026
0000000352.png,572.4304,1716.7036,1.3010783,4.442399
0000000353.png,565.3252,1757.2374,1.219208,3.9986024
0000000354.png,619.2131,1783.5374,1.4082782,4.965802
0000000355.png,523.18207,1794.0112,1.1356426,2.7113383
0000000356.png,557.57806,1950.0215,1.2368224,2.3025382
0000000357.png,578.3668,1788.389,1.3965205,2.4301512
0000000358.png,488.17627,1486.498,1.3023204,2.3366303
0000000359.png,488.671,1401.572,1.2933607,2.3669283
0000000360.png,552.7636,1553.1775,1.4845896,2.8139975
0000000361.png,504.6494,1454.6625,1.338772,3.018252
0000000362.png,485.91153,1453.445,1.236959,2.8149905
0000000363.png,504.03372,1657.0054,1.2478216,2.9794774
0000000364.png,494.44815,1627.1608,1.2876512,3.2770784
0000000365.png,442.5242,1365.5354,1.1867516,2.4508455
0000000366.png,422.48273,1316.7352,1.1991956,2.673204
0000000367.png,456.13385,1298.8005,1.3310505,2.8930538
0000000368.png,456.5868,1512.3615,1.3597732,2.7820435
0000000369.png,475.14447,1674.4781,1.4415414,3.3760169
0000000370.png,436.8314,1584.1823,1.3493323,2.6676958
0000000371.png,433.24435,1668.1798,1.3614652,2.917899
0000000372.png,410.70493,1425.9626,1.3818239,2.6238723
0000000373.png,414.0045,1355.0963,1.4056484,2.8604407
0000000374.png,435.61346,1574.9,1.3414689,2.7561772
0000000375.png,406.3392,1534.7543,1.2978748,2.5414467
0000000376.png,380.6423,1289.9633,1.2650938,2.380295
0000000377.png,385.68054,1399.2845,1.2493767,2.0172193
0000000378.png,381.70618,1478.6613,1.250606,1.9854575
0000000379.png,369.455,1217.9072,1.2671525,2.0222063
0000000380.png,376.18564,1077.465,1.3750982,2.1824822
0000000381.png,351.5795,1109.5286,1.2127167,1.9310188
0000000382.png,350.14575,1127.6499,1.2417444,1.9818761
0000000383.png,349.3798,1034.7988,1.2982031,1.9842907
0000000384.png,393.84528,1294.2666,1.3242486,2.159094
0000000385.png,394.425,1237.6478,1.3810837,2.3592074
0000000386.png,389.96973,1112.2938,1.4012074,2.2307253
0000000387.png,441.3195,1462.4141,1.4710913,2.8299565
0000000388.png,451.9463,1206.3733,1.5351892,2.339731
0000000389.png,402.51636,948.26575,1.4828851,2.1262386
0000000390.png,419.10544,1034.302,1.4660096,2.091737
0000000391.png,438.19073,1080.7913,1.5400852,2.54211
0000000392.png,407.23926,1027.076,1.5426235,2.286684
0000000393.png,414.71735,1034.0282,1.4434195,2.062143
0000000394.png,396.28064,950.7394,1.4598123,2.045853
0000000395.png,389.5229,998.19525,1.4307699,2.0637743
0000000396.png,437.01917,1051.0367,1.5344123,2.133069
0000000397.png,403.2112,1028.7415,1.4542186,2.2147326
0000000398.png,431.29852,1099.6407,1.4680437,2.0762587
0000000399.png,400.22733,1074.2251,1.4139894,2.1488605
0000000400.png,400.43744,1059.5281,1.4715012,2.2785187
0000000401.png,428.6397,1077.8693,1.4094723,2.040091
0000000402.png,450.08258,1136.7314,1.4930835,2.2934694
0000000403.png,459.79507,1105.8179,1.4754099,2.2133849
0000000404.png,453.95898,1156.7723,1.4925404,2.2277462
0000000405.png,481.50586,1223.4194,1.4925166,2.4369285
0000000406.png,460.93073,1138.1775,1.4343492,2.276976
0000000407.png,464.46014,1177.6403,1.4198079,2.112192
0000000408.png,431.794,1061.0057,1.37067,2.247121
0000000409.png,451.3755,1164.2922,1.3212293,2.0304093
0000000410.png,423.23685,1099.6145,1.2706685,2.0519555
0000000411.png,434.82446,1127.6748,1.284013,1.9780115
0000000412.png,406.66846,1069.8501,1.2818899,2.0523088
0000000413.png,448.18173,1196.134,1.3600919,2.1782088
0000000414.png,468.39578,1256.8446,1.4404042,2.2905726
0000000415.png,460.14896,1232.5011,1.3997931,2.2781816
0000000416.png,450.61636,1144.3759,1.4120377,2.1982615
0000000417.png,456.16455,1245.2751,1.3751758,2.3115613
0000000418.png,481.25363,1248.7141,1.4046768,2.2024019
0000000419.png,446.2771,1284.9331,1.3263458,2.2194374
0000000420.png,455.7587,1222.6165,1.4762986,2.4629035
0000000421.png,457.2197,1197.7039,1.5135565,2.288014
