image_name,mae,rmse,imae,irmse
270.png,20990.555,31564.164,25.616777,189.23264
2704.png,21177.035,35752.76,22.595814,876.10876
2706.png,20428.174,34210.36,18.98007,30.262365
2709.png,22053.092,35858.156,21.125349,39.187794
2713.png,23482.445,37353.945,24.035515,57.704796
2714.png,23904.783,37162.727,25.42296,49.392975
2716.png,25385.293,39146.883,24.339167,47.37004
2724.png,23100.535,30163.12,37.928932,46.508312
2728.png,23796.877,36648.113,25.895689,45.68501
2730.png,24254.303,36697.777,26.040546,101.67407
2731.png,25607.436,39230.266,25.450397,60.10003
2734.png,25763.31,39248.875,26.782612,131.75583
2736.png,31305.805,44182.562,29.089752,56.546574
2737.png,26094.873,43130.8,24.170187,58.718388
2742.png,31560.861,46853.832,28.159508,120.2897
2751.png,35064.11,48399.105,31.31374,46.981014
276.png,38978.03,58363.58,27.711123,55.800335
2760.png,27880.072,39826.344,29.395363,436.63458
2763.png,16232.024,24259.188,31.490622,173.05637
2764.png,29700.287,45612.703,33.773354,889.6114
277.png,34278.363,49915.855,1217.4836,345106.56
2770.png,31996.703,51277.637,1246.6814,348443.78
2775.png,36196.36,58711.652,33.031784,534.61926
280.png,35116.656,50574.645,26.260235,87.301025
285.png,31562.066,46315.438,26.586798,135.2783
286.png,29838.354,45901.133,25.930374,154.8649
287.png,31963.865,48014.566,28.60701,269.66406
298.png,34055.434,52801.36,24.281902,144.79501
308.png,38691.105,54777.055,26.14888,161.6722
321.png,16579.182,23697.322,24.824694,39.16829
328.png,21116.652,29258.72,24.826094,35.550724
330.png,27175.574,43617.184,28.710876,136.70724
332.png,23836.613,35235.957,26.861261,91.460075
335.png,27562.178,39025.55,30.591524,311.75363
337.png,26232.28,38302.07,27.51684,73.208824
339.png,28219.945,42201.613,31.394169,209.17802
342.png,26880.652,44735.21,1260.1642,350190.22
344.png,26284.914,42715.85,30.963755,49.86881
346.png,31566.592,51869.26,33.56929,240.16382
350.png,34867.82,56491.336,31.315079,45.446133
351.png,18669.361,26357.705,27.07199,53.10489
