image_name,mae,rmse,imae,irmse
1276.png,24209.729,29151.008,26.488155,29.723295
1277.png,24296.48,29438.807,26.289219,29.7053
1278.png,24503.928,29513.049,26.373549,29.689596
1279.png,23854.986,28295.812,26.602509,30.061415
128.png,20953.316,24518.006,29.354847,32.59366
1280.png,23493.773,28065.895,26.882591,30.16338
1281.png,22656.19,26760.857,27.250425,30.695957
1282.png,22089.719,25915.441,27.462769,30.796522
1283.png,22578.896,26965.45,27.368214,30.426672
1284.png,22088.947,26049.416,27.523897,30.637722
1285.png,21466.2,24840.66,27.591295,30.64013
1286.png,22110.258,26383.467,27.776848,30.800924
1287.png,21209.375,25152.148,29.706043,32.961285
1288.png,21149.04,24704.299,29.557247,32.754154
1289.png,22053.799,25533.959,27.918701,30.999987
129.png,20606.383,24058.217,29.935987,33.205822
1290.png,21690.828,25057.434,27.954472,30.643133
1291.png,19336.773,23123.336,31.154408,34.03143
1292.png,23357.707,31502.152,32.741615,36.83657
1293.png,25104.627,33856.156,32.225613,37.252583
1294.png,22720.58,30499.602,32.718796,36.998478
1295.png,26116.406,34801.824,29.916414,34.312305
1296.png,26845.043,36241.168,30.520378,35.21813
1297.png,26887.912,35608.77,28.245173,32.985416
1298.png,27655.41,36591.363,27.93723,32.762356
1299.png,29683.463,38468.844,26.693327,31.584112
130.png,20402.715,23718.113,30.25281,33.58564
1300.png,32808.473,41320.44,24.372095,29.452618
1301.png,31312.393,39647.76,25.022438,29.703981
1302.png,30940.438,39212.168,25.277977,30.055332
1303.png,30958.975,38626.43,24.026217,28.359268
1304.png,28771.033,36239.203,25.954624,30.34844
1305.png,29161.787,36478.656,25.857456,30.309454
1306.png,28370.982,35633.066,26.218422,30.561243
1307.png,29373.475,35772.203,24.340298,29.135899
1308.png,29171.088,35368.53,24.412779,29.28488
1309.png,28244.25,33738.21,23.65667,27.925207
131.png,20443.857,23463.312,29.820654,33.001095
1310.png,25808.791,31096.496,26.03677,30.370079
1311.png,25483.746,30360.248,25.904743,30.283726
1312.png,24970.818,29623.81,26.388418,30.736813
1313.png,24535.586,28930.266,26.360422,30.20597
1314.png,23878.562,27977.078,26.42494,30.168085
1315.png,23040.29,26896.771,27.56755,31.181755
1316.png,23251.832,27061.904,27.22521,30.850998
1317.png,22771.629,26202.967,27.094427,30.633045
1318.png,22831.197,26178.648,26.692293,30.055462
1319.png,21451.453,24759.578,27.623732,30.62861
132.png,18925.264,21403.424,31.06241,33.870003
1320.png,20391.457,23520.21,28.166399,30.695415
1321.png,20779.963,23963.76,27.994055,30.628916
1322.png,20121.326,23679.715,29.17746,31.80676
1323.png,21878.482,26660.24,27.948236,31.06186
1324.png,21258.004,25753.326,28.636057,31.739206
1325.png,21218.482,25776.639,28.531677,31.5426
1326.png,21201.523,25584.549,28.5494,31.556833
1327.png,21887.467,26529.377,27.764442,30.614042
1328.png,22331.291,26933.244,27.237423,30.043661
1329.png,24389.799,31371.951,27.48894,30.305094
133.png,17405.432,19432.627,33.52735,36.26201
1330.png,24655.1,31913.729,28.306568,31.698515
1331.png,26286.578,33809.598,27.11528,30.58544
1332.png,28993.455,35853.453,25.773323,30.561237
